,,COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS,,,,,,,,,,,,,
KatyPerry,9,z12is34ysrzoy3uwl04cctlxmrekjfuhvig,Mike Bennett,2014-08-07T19:40:18,"""@likemicah: Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too.",1,,,,,,,,,,,,,
KatyPerry,10,z13ijjrgqqyqzfo2t23zfztbtlu4ghg5o04,Lil Misme,2014-08-09T03:01:25,"""@lildurk_: I can turn yo bitch into a eaterrrrrrrrr""",1,,,,,,,,,,,,,
KatyPerry,11,z122xxgxipvdzpovt22xjlyi5o3pebufp,Emilie,2014-08-09T20:12:26,"""@lildurk_: I don't trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP"" we finna come to Chiraq and shoot sumn",1,,,,,,,,,,,,,
KatyPerry,12,z122hzpj5v3kgf5zu04chv4xaqalhdr4flw0k,Eduarda Ketrony,2014-08-11T01:43:41,"""@marackaf: &#8220;@white_thunduh: Aye yall ima tryout for the bowling team frfr&#8221; tryouts passed tho"" no theres two more retard",l=0d878a889c﻿,1,,,,,,,,,,,,
KatyPerry,13,z12gu1fouyfqx3a5304chpdqbwm3dja4v2c,Jennika Chua,2014-08-11T13:38:22,"""@maybe6789: Now u got what u want bitch ! Enjoy it http://t.co/gLQzwtGMj9"" now this is a crazy party I would love to attend.",set=vb.1727483389&amp,type=2&amp,theater ﻿,1,,,,,,,,,,
KatyPerry,14,z13jtfwiuwrvy1tng23gid4hesqwxl4cm,Artady,2014-08-11T16:27:55,"""@metroadlib: colored contacts in your eyes?
blinders on mine.
cause i can't see you at all."" Lmao", and make some feedback﻿,1,,,,,,,,,,,,
KatyPerry,15,z12bxv4olmv3j1i2w232y5awruz3i1rva,J STROMMER,2014-08-11T17:32:00,"""@michelle_westt: Facts ""@POONsoaker: Only the dudes with hoes say they don't got hoes&#8221;"" @J_Austin12",1,,,,,,,,,,,,,
KatyPerry,16,z13vendrur3zxdgkd22azzlzftn1vj3pp04,Evin Alshamas,2014-08-12T05:20:24,"""@midyWIDEY_: I'm rea start smacking bitches period !"" Bluffin at its best",1,,,,,,,,,,,,,
KatyPerry,17,z130s5kb0v3yjj3fp23zexx5iyuvv1js5,maddog1431,2014-08-12T18:38:42,"""@molssyo: Lifes a bitch, and then you die 
Thats why we get high, cause you neva know when you're gonna go"" my sister is perfect (:",1,,,,,,,,,,,,,
KatyPerry,18,z123std54m2ozht10232efr5svb4vh0au04,MB LOVE,2014-08-13T03:04:34,"""@molssyo: One of us is on drugs, and its me but you're still wrong &#128514; @currieburry"" hahahahahahah im a bitch sometimes (:",1,,,,,,,,,,,,,
KatyPerry,19,z123gzjyszflihgih04cdzeblxuifpxzbes,IbbyUchiha,2014-08-15T15:52:40,"""@morgandaylee: I'm feeling pretty fuckin ghetto"" Smh",1,,,,,,,,,,,,,
KatyPerry,20,z13ect4j2km1gnhhu04cdfmwnmbkvn45x20,Cléda Dimitri,2014-08-16T07:24:50,"""@nohands_24: ""@20ToLife_: ""@nohands_24: ""@DejaaLeeann_: @B_Coleman2 swears I'm #1 man"" easily"" easily"" behind Austin"" nip?",id=342  Please join me to the voice Liked and shared it please to win more audition  score. Thanks so much﻿,1,,,,,,,,,,,,
KatyPerry,21,z12ddjvqypyusrssu22ewddagoagu1k2v,WeMuckAround,2014-08-16T20:59:28,"""@obey_jrock__: This is a true ride or die bitch &#128175; http://t.co/bkwHX83fkW"" what the fuck hahahahah",1,,,,,,,,,,,,,
KatyPerry,22,z123uflrqpqwzvhts23pfr3jht3ue1kaf04,Mike Music,2014-08-18T14:24:05,"""@oldpicsarchive: H.G.Wells and Charlie Chaplin http://t.co/sTiDDHK3WT"" #History #Photography",1,,,,,,,,,,,,,
KatyPerry,23,z13iupjoosrpzlm5v04cf32q4oqizvsbkdo,Jack Other,2014-08-18T18:05:37,"""@ortiz_jaylene: All I see is Bruno's bitch ass on my twitter now. wtf"" Bruno's all that she sees (Drake voice)",%3Bie=UTF8&amp,%3Bqid=1408122684&amp,%3Bsr=1-7&amp,%3Bkeywords=knight&amp,tag=wattpad-20     some people are very talented but some are more talented but there is no  sponsor﻿,1,,,,,,,,
KatyPerry,24,z120s1agtmmetler404cifqbxzvdx15idtw0k,Sheila Cenabre,2014-08-19T12:33:11,"""@ozzie_garza: @white_thunduh I'm about to cool faggot chill"" tf is cool nigga",1,,,,,,,,,,,,,
KatyPerry,25,z131ynbp4yepzvz4304cj5ly3oyietfpbj0,Soundhase,2014-08-19T18:59:38,"""@ozzie_garza: @white_thunduh I'm so sure bitch"" frfr tf", House mix :) thanks a lot..  https://soundcloud.com/soundhase/edm-house-mix-2﻿,1,,,,,,,,,,,,
KatyPerry,26,z13zxxtwurq5cxuiz04cc5xapsypshtipdo,Elle xox,2014-08-20T02:55:54,"""@poppunksucks: Twitter is not a source of news broadcast you fucking retards"" it is when nbc, abc, cnn, Fox, etc are all keeping quiet.",1,,,,,,,,,,,,,
KatyPerry,27,z13fwnbh5qusx1olr23bcfgjbxiljjv4u04,Flynn Rider,2014-08-20T19:04:01,"""@queendulaaa: Got a couple bitches saying they know me But I&#8217;ma let the money talk for me &#128526;&#128076;"" AND I'M LIKE... #WWYD",1,,,,,,,,,,,,,
KatyPerry,28,z12mvbxwqoz1hlhay04cfnuzfxuwdx1pj54,Charles Baptist,2014-08-20T20:18:13,"""@realFORTES: Grudges are for weirdos""and bitches",1,,,,,,,,,,,,,
KatyPerry,29,z13ccdmpbuuqc32bf04cj3xrcrrjsxozwtk0k,phemion23,2014-08-21T10:25:48,"""@rhythmixx_: I told Mariam to but cigarettes for her birthday""

You also called me trash rn",1,,,,,,,,,,,,,
KatyPerry,30,z12qvlsqppeeyt3gp04cchwaivz4f54bbho,anne baba,2014-08-21T21:59:13,"""@riananewman: @22EdHam brownies tonight"" what kind?!?!",_trksid=p3984.m1555.l2649 ﻿,1,,,,,,,,,,,,
KatyPerry,31,z12jenlhyre0eheyx04ch1aquxfdsvgpd44,Special Pentrutine,2014-08-22T04:50:50,"""@roLLYuP23: No text back? I don't give a fuck, I'll text another bitch"" damn someone is hurt lol",1,,,,,,,,,,,,,
KatyPerry,32,z131tjkgdtvpxzx1i23gctyj5rrluhsvy,zeynep saka,2014-08-23T05:58:47,"""@ronald_iongi: Ummmmmm okay http://t.co/4BVLsci5K5"" you got hoes from left to right &#128514;&#128514; do yah thang!",1,,,,,,,,,,,,,
KatyPerry,33,z12jzv45snjidxmb004ch3qaotakv1xx50w,sleman zezo,2014-08-23T20:28:41,"""@royalswagg_: using y=mx+b to find the slope of that ass""",1,,,,,,,,,,,,,
KatyPerry,34,z13nuzezjmfpcjqzm04cftuaxpb3gjmxevw0k,MarianMusicChannel,2014-08-24T03:57:52,"""@rugbysocklad: Fit lads! Nice gear! http://t.co/ThnXX1lC1M"" these scally lads n trainers would get it",1,,,,,,,,,,,,,
KatyPerry,35,z121tz2zhzjgercem23yttsqvnuijljql04,Daniel Korp,2014-08-24T17:17:17,"""@rugbysocklad: Hell yeah bro! http://t.co/9yIb45UD6c"" fuck yeah sexy scally lad in hot gear",0,,,,,,,,,,,,,
KatyPerry,36,z13hyv0ixuavuliyt04cix1j5t3qgpggce4,Paul Hannam,2014-08-25T05:37:22,"""@rugbysocklad: Helping out a mate!! http://t.co/eMNAdO1QOj"" I love scally play. Fuck yeah",0,,,,,,,,,,,,,
KatyPerry,37,z124czqqpmefyrxa204cd5jgrwqoctipvuo0k,Miguel Del Valle,2014-08-26T02:44:42,"""@rugbysocklad: Lads being Lads! http://t.co/f3UJcYJ4OF"" fuck yeah. I love scally lad action. Hot trainers too.",1,,,,,,,,,,,,,
KatyPerry,38,z131zf0iwvjihbgp404cjtkqvzrbibkprjs,DicesMusic .,2014-08-27T09:30:35,"""@savage_twotone: Next year bitches is gonna be like you gotta promise you won't expose me &#128514;&#128514;&#128557;""",1,,,,,,,,,,,,,
KatyPerry,39,z13cyh3gowyyxlotr23vsplhbt23hbmwy04,Angie Sivrikozi,2014-08-27T21:12:48,"""@scallynikelad: &#8220;@sleazytwinks: So hot!! RT @opcinjen: Lick it, bitch http://t.co/JLoUkqDcOM&#8221;"" fuck yeah. Eat that trainer u dirty fucker",0,,,,,,,,,,,,,
KatyPerry,40,z13lhdo5vnyndj3p304cjjs4zze3sldrqbg,Mai Nguyễn,2014-08-28T03:53:35,"""@sierrabernia: &#8220;@T2G_CincoKilby: Y'all think celebrity pussy different from the locals? &#128514;&#8221; yeah Meghan goods is""",1,,,,,,,,,,,,,
KatyPerry,41,z13zexz55xnnfbqnz224v1c5gziuczqno,Ach raf,2014-08-29T02:10:56,"""@sleepy_yongguk: ""I saw an ajumma walk out in the beginning saying, 'Wow, this is so trash that I can't even listen to it..'"" &#128514;"" lmaoo",1,,,,,,,,,,,,,
KatyPerry,42,z13cwrzyolf1zh4v023ctteams25hldf5,Zain Hassan,2014-08-29T19:00:20,"""@sniffsockslad: Need these sox http://t.co/xydb1RchXh"" fuck yeah. I love a kinky scally lad w/ rank sox and sneaks",0,,,,,,,,,,,,,
KatyPerry,43,z12ntdriqpfni1mtf23zwb0b0p34fnyak04,Frank co,2014-08-30T11:00:35,"""@snoleezey801: I don't ever expose females like that.. That's childish.."" bitch nigga shiiii.....",1,,,,,,,,,,,,,
KatyPerry,44,z134ub2pemn1jjarh04cdb14yqagxpqy1e4,Rusty Cohle,2014-08-30T15:22:54,"""@socass_: ""@00sexilexi00: @socass_ yasss""

*trys new things with bestfriend*""

*bitch who do you love*",1,,,,,,,,,,,,,
KatyPerry,45,z133sbv5xomtsp44k04cinywcr3sedjqekc0k,ocean pacific,2014-08-30T23:08:02,"""@socass_: Dude remember this wop video? @00sexilexi00 http://t.co/P3HEuBOQBu"" OMG WHERE DID YOU FIND THAT",1,,,,,,,,,,,,,
KatyPerry,46,z135drnwswvsgvkyq04cfjh4xpb3cn2hugg,Sam Klein,2014-08-31T03:52:29,"""@soxandjox: Thick raw fuck http://t.co/g8RvUHCeBN"" Damn his man pussy is getting a workout.",0,,,,,,,,,,,,,
KatyPerry,47,z12rgdghtm3gc3j4004cizn50y3xybujalw0k,Littleprincess,2014-08-31T21:50:57,"""@soxdawg: RAWR!! RT @skinrubberboi: ""My"" sexy French scally. I love him! #frenchscally http://t.co/5idQ3R5Akz"" sexy scally woof woof",3﻿,0,,,,,,,,,,,,
KatyPerry,48,z133uthy3uvscvxox04cfr1bjw2idvehcxw0k,Justin Chery,2014-09-01T17:55:34,"""@splurgb_: Nothin in life is free.. Some of you bitches need to write that on ya panties""&#128557;&#128514;",0,,,,,,,,,,,,,
KatyPerry,49,z12ihhpimqitsznag04cc3y5jke1d1rhkus0k,Jack El Matador,2014-09-02T18:54:01,"""@stephencdo: @currieburry if one of you bitches want some of my burrito u can catch me at potosino"" huh? Haha",0,,,,,,,,,,,,,
KatyPerry,50,z13sfvhiwxmqz3xad04cddehoyr5g1i5c0s,TWIN MELODY,2014-09-02T19:57:01,"""@talibanshawtyy: Niggas whole hoes out here cuz"" Couldn't had said it better..&#128588;",1,,,,,,,,,,,,,
KatyPerry,51,z12utdmrdmz1ctouj22yu52pqt2if3pwl04,Yerki el duro,2014-09-03T11:29:56,"""@theaveragerocks: Hardcore way to eat Mac and cheese
1. Boil water 
2. Snort cheese powder
3. Drink boiling water 
4. Fuck bitches""",1,,,,,,,,,,,,,
KatyPerry,52,z121gbuy2unhc5m4n04cf3kyslqhepeqgvo0k,Santeri Saariokari,2014-09-03T16:32:59,"""@thebravebird: #YoureNotMyType if my fade is perpetually fresher than yours."" That's a real ass bitch rite there",1,,,,,,,,,,,,,
KatyPerry,53,z12ytrbydy2ogluio04cfdmrdvn4ijrr3kg0k,Braiden Short,2014-09-03T22:46:22,"""@thejudyann: annoying bitch that I love http://t.co/8oxlQvQBrC"" JUDYANN'S SO PRETTY!!!!!",1,,,,,,,,,,,,,
KatyPerry,54,z12yxpmqktb4zxptp221j3njlmjbtfgmi,VitalXtreme,2014-09-04T03:56:53,"""@thotmouths: http://t.co/aQKGOrAUxx""

Lmao bitch got on some huggies",1,,,,,,,,,,,,,
KatyPerry,55,z13ax5sicvvxsx3lx23vuf45tye4etl1g,Kasia Hill,2014-09-06T02:44:43,"""@trestiffer: Hi bitch 
No bitch
Bye bitch"" http://t.co/RbcRXMRtQP",1,,,,,,,,,,,,,
KatyPerry,56,z12ag5uwdzrajx1yp04chp1r2sa5ubugez00k,xhonavsky,2014-09-06T20:17:52,"""@trutherbot: does he look like a bitch?"" @el_capacitor",0,,,,,,,,,,,,,
KatyPerry,57,z13jtvmwoqjvsxj4p04cdhbwswnsf5qqv24,Ricky Smith,2014-09-07T02:43:55,"""@whoiscoreyking: Chase money &#128176; not &#128581; hoes &#128111; &#128175;&#128175;""&#58399;&#58399;&#58399;&#58399;",0,,,,,,,,,,,,,
KatyPerry,58,z12bjffg3yu4ybx4e04cjzfbyxqcdzyxl3s,maurice davis,2014-09-07T02:59:54,"""@whooligan__: can't stand a ""I don't know what I want"" ass nigga &#128564;"" bitch*",0,,,,,,,,,,,,,
KatyPerry,59,z13bzjvw1suhj3sjp04cfr54vuy2wzarbyg0k,Divergent lover,2014-09-07T05:52:45,"""@wiganzlad: ""@MarkyCrumb: ""@gmail_shorts: I'm on my way http://t.co/MqcZuXlbtT"" love a #chav""hot"" sexy scally fucker.",1,,,,,,,,,,,,,
KatyPerry,60,z13xvrgzkoydytjr304ch1no1raxwjahesc0k,Richard Valko,2014-09-07T15:01:49,"""@witmyRUDEass: These newly gay bitches don't kno how shit works""",1,,,,,,,,,,,,,
KatyPerry,61,z13jhj1wdzmiwjdjn04ccx2gfpynuzyjo4w,Robert Kim,2014-09-07T17:13:39,"""@witmyRUDEass: When a bitch don't want a real job they just become strippers lol"" lol.",0,,,,,,,,,,,,,
KatyPerry,62,z120uhiw0ubhcnxvi23uw5oorpuncvso204,tombraiderxXx12,2014-09-07T18:38:10,"""@wodaeeex3: Awww Meat Meat In His Feelins""i ainn n my feelings bitch",0,,,,,,,,,,,,,
KatyPerry,63,z12kjjlhsmiqsfzrb04ch5i5rt2qvbahppg0k,Eder Rodriguez,2014-09-07T19:30:24,"""@wodaeeex3: I Want Snake Bites , MY Industrial Piercin &amp; A Tattoo""Dem hoe accessories dea &#128064;&#128064;&#128056;&#9749;",0,,,,,,,,,,,,,
KatyPerry,64,z12hzb1hzxbjh310c234ddqgoluidjufb,Aemon Sevker,2014-09-07T19:34:29,"""@worldtraveIs: Baby albino &#128034; http://t.co/2tYTQJ3fec"" @Meeeesh1395",1,,,,,,,,,,,,,
KatyPerry,65,z13bejijvrbdy5mrg04cgv3bjvubyxoi050,GGSCommunity,2014-09-07T22:36:24,"""@worldwarzee_: these hoes ain't loyal.""",1,,,,,,,,,,,,,
KatyPerry,66,z134e5zjck2agxwd423hdjgx1y3ndvhf4,Christopher Pete S.,2014-09-07T22:39:21,"""@xoxoclauudia: YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck",)﻿,1,,,,,,,,,,,,
KatyPerry,67,z13ay5zytl3icfrij04cc1kakqb4cpu4oks0k,Kathy L.,2014-09-08T01:03:41,"""@z0mbiedance: I made that bitch lunch. @elizabethbatman"" Bitches love lunch.",0,,,,,,,,,,,,,
KatyPerry,68,z13tc1brnvvpxtd3i225u5djckjntpniz04,Sofia Aristizabal,2014-09-09T00:43:52,"""A NO BRAINER""
But as soon as this bitch gets rich in political power, her views will change!
POLITICAL WHORES! http://t.co/ekEPSjWcyU&#8221;",0,,,,,,,,,,,,,
KatyPerry,69,z12qvnw51y31ulrx304cjbkq1yzqzdkiytg0k,jessica durham,2014-09-09T06:10:07,"""A pussy a day keeps the devil away"" -@DoperThanYola",1,,,,,,,,,,,,,
KatyPerry,70,z13mh3ih5xqtdvt3z22xdhvp4pfhxfmhz04,Rahul Thorat,2014-09-09T11:26:50,"""Ain't that about a bitch""... What does that mean?",0,,,,,,,,,,,,,
KatyPerry,71,z13xxdyxcsbwdda5l04cfdexnunxzrgwo2o,snc,2014-09-09T17:08:44,"""All these bitches want a baby, I don't want no children.""", https://twitter.com/f0llowshoutouts ﻿,1,,,,,,,,,,,,
KatyPerry,72,z13lsbqpwk3xej2jv04cetyypm22w3pgo4s,Christ Is Risen,2014-09-09T17:59:18,"""And bitch you must be lost"" &#128514;&#128514;",0,,,,,,,,,,,,,
KatyPerry,73,z12tvfbi0sntvhgzw04cgf35lymwivhqepo0k,blondedbythelight703,2014-09-09T20:36:30,"""Baby I like being on your left side"" no bitch you can't be there Cuz the street on that side and Twitter said I ain't real if you do",0,,,,,,,,,,,,,
KatyPerry,74,z131xvagrrnevlmao04cf1dq2or1snlqkso0k,taione88,2014-09-09T21:03:35,"""Bae"" sounds like such a ghetto word. Use something else",1,,,,,,,,,,,,,
KatyPerry,75,z12xituo3vvdxvrhk04cdxmilwfwhfdgmz00k,moilovemoi,2014-09-09T22:34:28,"""Batter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself.",0,,,,,,,,,,,,,
KatyPerry,76,z12wsbxquxjthdm0i22jc3ehdnuhwv5xi04,caleb owczarzak,2014-09-09T22:35:25,"""Bleed out hoe!!!"" -Alexa",0,,,,,,,,,,,,,
KatyPerry,77,z12wujphdvrxcbksz23lc3j5xsqadn0cz,Made2Falter,2014-09-09T23:55:30,"""Boolin' in the bando wit a few bitches""",1,,,,,,,,,,,,,
KatyPerry,78,z131i52zez2uythxs04chxi45y2otxcjcw00k,Jessy  Riivera,2014-09-10T01:19:03,"""Brownies for my brownie"" I love this movie. &#128517;",0,,,,,,,,,,,,,
KatyPerry,79,z131xnwierifxxkj204cgvjxyo3oydb42r40k,YULIOR ZAMORA,2014-09-10T01:35:54,"""But I need a bad bitch that's hotter than me"" might be the realist shit PartyNextDoor ever said. That's how I be feelin everyday",0,,,,,,,,,,,,,
KatyPerry,80,z13ndjiobv24y14tp230gvzjeovuup1vf,Nicolás Jara,2014-09-10T01:50:55,"""By the way we do punch bitches.""",1,,,,,,,,,,,,,
KatyPerry,81,z13ncdbb1urrxdhcs22gfp35gkqiuhgcr,Neo Joey,2014-09-10T09:09:57,"""Caesar is home"" RT @Naewoodster: &#8220;@MjaySkillz: https://t.co/mw5KAojKXB""theres so much this bitch looks like. Lets start with ape shit&#8221;&#128557;&#128557;""",1,,,,,,,,,,,,,
KatyPerry,82,z122tnij5nmvhtqkx22jdnc40rzbulxwe04,Jack lewandowski,2014-09-10T11:48:08,"""Chinese Maverick: We were communicating Comrade , u know giving the imperialist Yanks the Birdie"" https://t.co/38GZ1jerPS",_trksid=p3984.m1555.l2649 ﻿,1,,,,,,,,,,,,
KatyPerry,83,z13qfffoxqacypnu122ojzxgmnvvthucz,Mättr Valleni,2014-09-10T21:38:12,"""Dad say hi to my snapchat"" 
Dad ""&#9996;&#65039;&#9996;&#65039; duces bitch"" &#128514;&#128514;&#128553;&#128553;",id=754989901225153&amp,ref=stream  gf﻿,1,,,,,,,,,,,
KatyPerry,84,z12mt5kxyqyful0jq04cdrchivu0v5ip51k,TheParkourGamingPotato,2014-09-10T22:58:23,"""Do you believe these hoes are not in fact loyal?"" ""I disagree with that, I do believe they are in fact the loyalest bunch,these hoes""",1,,,,,,,,,,,,,
KatyPerry,85,z13nt3s53sbnupdoc04cjpuwhzvdh5gyr04,Sofi Duarte,2014-09-10T23:34:14,"""Don't know no ugly bitches! Don't know no broke niggas!""--@Kevin_Gates",0,,,,,,,,,,,,,
KatyPerry,86,z12ijzhpitadz15sb23bgxfoilenufewr04,Walker's.Enchanted.Music.Channel,2014-09-11T02:15:22,"""Don't make me make you fall in live with a nigga like meee..."" The birds 1&amp;2 are my favorite songs by Weeknd",0,,,,,,,,,,,,,
KatyPerry,87,z13sgp1qayzmcx0tq22dy5wqllnpfvsv0,Ken Santiago,2014-09-11T15:05:08,"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch.""",0,,,,,,,,,,,,,
KatyPerry,88,z12sixzbalueu5irr04chv1yhpy4t5ky31g,o olek,2014-09-11T17:43:49,"""Don't you ever give my pussy away. You keep it tight, alright?""",0,,,,,,,,,,,,,
KatyPerry,89,z12ax3ozzsjafnboe04civtrlxzzxtbbaxs0k,Sheldon Duncombe,2014-09-11T19:09:43,"""Dropped a stack cause bitch I'm ON"".
-@1PoloBoy 
Song called ""Dope"".
Download the mixtape here: http://t.co/LaCZ1e6TG7",1,,,,,,,,,,,,,
KatyPerry,90,z13dexprepfgfjjai04cetejapnqxjq4fj0,Misael Navarro Leon,2014-09-11T20:19:56,"""Dumb bitches do dumb things""",:)﻿,0,,,,,,,,,,,,
KatyPerry,91,z12zu5v4qlruc11zc04cg5rrnzjehpzwv3g,SergiBeCa Official,2014-09-12T03:39:36,"""Eat the pussy like a real nigga hungry""",1,,,,,,,,,,,,,
KatyPerry,92,z13xwb3adyricdunf223txebnov1f1aiz04,Gram Bangla,2014-09-12T09:03:16,"""Eff it. Let's go after the cripple."" http://t.co/kSaMx1JPfV",1,,,,,,,,,,,,,
KatyPerry,93,z12fx5xbxru0i3kzu04ccpm53yjqzvlr4q00k,Dj enderman,2014-09-12T13:41:05,"""Everything look better with a bitch next to it""",0,,,,,,,,,,,,,
KatyPerry,94,z12ayngz3kffwhr1x22ei3agorrhebndb,Analiner Benny,2014-09-12T15:08:27,"""Facto @ShaunaSayomi: Who cares if you a hoe when your ass looks like this? http://t.co/CJdT987aqf""",0,,,,,,,,,,,,,
KatyPerry,95,z12qf5rimw3pfbw1w22pyruxovawz1dkq,Cristina Valencia,2014-09-12T15:26:38,"""For every bad bitch there is a nigga tired of fucking her""",1,,,,,,,,,,,,,
KatyPerry,96,z13ogjwqvuazsh0v123evnzipxyjx5fcv,ENZOxDV9,2014-09-12T19:45:34,"""Foreign chick, no lie.. Man that bitch Beautiful""",0,,,,,,,,,,,,,
KatyPerry,97,z12tclby1nuyflgbw04cdnyg3zfvefn5lrg0k,Technibility,2014-09-12T21:08:47,"""Fresh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich."" http://t.co/Cgx3HNAK9A",1,,,,,,,,,,,,,
KatyPerry,98,z13rv5abiqvggpsz304cdr54xnndwtxbl44,Yoshi does Minecraft,2014-09-12T21:41:24,"""Fuck 5/0 I make my own rules. Suck my dragon balls bitch call me goku""",0,,,,,,,,,,,,,
KatyPerry,99,z13dgdph5vnutpnq004ci3lbtymmtlphrto0k,MyNameIs Leah,2014-09-13T12:27:00,"""Generate ASCII boxes with NodeJS"" all I see is the ability to bring flappy-bird in node via ASCII tubes and bird ^_^ http://t.co/lRJWDFhv7T",1,,,,,,,,,,,,,
KatyPerry,100,z13is3w4ixr5cjkwv04cibzocqeicbfoxsc0k,Steve Gallagher,2014-09-13T15:05:12,"""Get me that shit bitch you is fine bear""",0,,,,,,,,,,,,,
KatyPerry,101,z13oilua4nu5ulzs122xvdc5skfqzfy5y04,Jouri Osman,2014-09-13T15:05:13,"""Get your ass back to Detroit ya fuckin' wigger!""",3 &lt,3﻿,0,,,,,,,,,,,
KatyPerry,102,z12nsngbgzqwyxnmk22sibsqbwqlzfuva,John Chen,2014-09-13T15:37:09,"""Girls that I dated, its okay I ain't mad yo, unless you stabbed me in the heart, no love hoe""",0,,,,,,,,,,,,,
KatyPerry,103,z13kvddrenfhxjeod04cg11pkk2sg1vbr0c,Buffo hrdfjiu,2014-09-13T17:48:14,"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bitch please",0,,,,,,,,,,,,,
KatyPerry,104,z12nfn4yazrphtzwi04cchahoxqlvtc4mvk0k,KatyPerry Queen,2014-09-14T09:47:10,"""Have you seen my shows? Have you seen my hoes? If I wasn't hot would they be so thick?""",0,,,,,,,,,,,,,
KatyPerry,105,z13wwx4g2wmufxn0t235flwo5qu2sdrs3,Abhi Vats,2014-09-14T10:27:26,"""He a bitch for hitting that hoe"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",0,,,,,,,,,,,,,
KatyPerry,106,z12njp45xonlypf2x23ketjjpzjee3cyt04,bea boots,2014-09-14T12:42:56,"""He married to a white woman... lucky sum-bitch"" - Uncle Ruckus",0,,,,,,,,,,,,,
KatyPerry,107,z13tuhgotq3ifrl0423uwx35trelwdwdd,jay cruz,2014-09-14T13:52:43,"""He wanna be my nigga, but I'm just trinna be his savings account &#128553;"" &#128514;&#128557;&#128514;&#128557; omg imma funny ass bitch man, but that's Real Shit &#128175;",0,,,,,,,,,,,,,
KatyPerry,108,z12lcb0rxw3qtlsqm04cebpbjkqjtdza1xs0k,Veronica Kkk,2014-09-14T14:17:49,"""Her great grandmas a hoe,her grandmas a hoe,her moms and a hoe, and she's a hoe! It's a long line of hoes!"" -Grandpa Carl everyone",0,,,,,,,,,,,,,
KatyPerry,109,z13lwjvwbrqgdrdut22qhf54gvqwuz1nv,Thalia Grace,2014-09-14T15:55:13,"""Hey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger"" - #shitmybosssays",0,,,,,,,,,,,,,
KatyPerry,110,z13ejhmaiyjmcrlgw04ccvqwdobqtjn4ea4,David Sean,2014-09-15T10:53:46,"""Hey pussy you still there?""",1,,,,,,,,,,,,,
KatyPerry,111,z13mxjrbuyv5slha204cjdwg0wauylyap3w,Peter Wilkes,2014-09-15T15:48:57,"""How about we draft all those gung-ho folks and send them to Afghanistan or other war zones so they can show their... http://t.co/sR1zceHx",0,,,,,,,,,,,,,
KatyPerry,112,z12wj5g52rzbcvprl04cenuj1yyifhxq3hw,LuckyMusiqLive,2014-09-15T17:47:57,"""How hotter than is it?"" ""A bitch.""",1,,,,,,,,,,,,,
KatyPerry,113,z13kdx4bjwevyfhfy222jhvo2nvsdxzyt04,Alanoud Alsaleh,2014-09-15T18:27:56,"""How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em""",0,,,,,,,,,,,,,
KatyPerry,114,z12vwdpzylnfhdhoc04cfxhbdrjqed2rjh4,jose ramon Bocarejo,2014-09-15T23:53:03,"""How you doing, crazy bitch?"" is hilarious!",0,,,,,,,,,,,,,
KatyPerry,115,z124spyhambnyly1l223gzliqmqxyxzy304,Magic Johnson,2014-09-16T03:36:41,"""I KNOW my shoes dirty as fuck, whatever, bitch. You don't have to call!""

Like, negro... one of the first things they LOOK at is shoes, dog",0,,,,,,,,,,,,,
KatyPerry,116,z12ju5uxzvfmv1yzr04cdn2zjvvbfpdjglo0k,Nick M,2014-09-16T03:45:43,"""I am a thrill billy..with a hillbilly heart."" -@billyraycyrus. HAHAHAHAHA Jesus Murphy!",1,,,,,,,,,,,,,
KatyPerry,117,z13wxrja2ny2jfq0r22ojhwwdpimt5ogu04,Chloe Steiner,2014-09-16T04:11:05,"""I call him my bitch"" @MaKennaM_",0,,,,,,,,,,,,,
KatyPerry,118,z12wc1vj2mytepiki22lf5bggrynfloa304,Rolando Viray,2014-09-16T07:11:53,"""I can't handle no liquor... But these bitches can't handle meeedd"" - Chief Sosa",0,,,,,,,,,,,,,
KatyPerry,119,z13mel5zokapi1ax004cg3goburlghkwdk40k,Jian Li,2014-09-16T07:45:05,"""I don't chase after dudes... I chase after bitches."" - Edgar Bautista",0,,,,,,,,,,,,,
KatyPerry,120,z13gsbt40s25vre2q23rdtmxepytftaei,Jana Trpevska,2014-09-16T10:46:47,"""I don't love these hoes, baby It's me and you forever""",0,,,,,,,,,,,,,
KatyPerry,121,z13ye5lzknauy3ilv22nfbm5kyjgdbo1h,Amana Amjad,2014-09-16T11:36:51,"""I dont even need a picture of tamar, that bitch is beat in every picture""&#128514;&#128557;&#128514;&#128514;&#128514;",0,,,,,,,,,,,,,
